all time stamps are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred
,C1,B2,A1,A2,B3,D1,Y,B1(MV),C2(MV),D3,D2,Z
4144,115.167992,10528.55664,211.044495,1735.358154,0.826916,0.474917,3.63654,58.40625,62.375,50.322994,85.79174,1534.467285
4145,115.133713,10528.48828,211.151138,1735.075439,0.823633,0.474213,3.623863,58.40625,62.375,50.323818,85.7174,1528.558228
4146,115.270485,10530.04297,211.014908,1734.967041,0.822301,0.474594,3.627608,58.40625,62.375,50.33963,85.717377,1527.905029
4147,115.460373,10532.56348,211.085953,1735.586548,0.821705,0.47354,3.624763,58.40625,62.375,50.346546,85.867874,1529.678711
4148,115.279053,10529.23047,211.198517,1735.175293,0.820018,0.473478,3.627133,58.40625,62.375,50.349678,86.008942,1530.450806
4149,115.132538,10529.27148,211.097443,1735.319092,0.819339,0.474871,3.618181,58.40625,62.375,50.362293,85.792633,1529.088501
4150,115.24778,10528.40137,211.030975,1735.078125,0.820395,0.474966,3.621791,58.40625,62.375,50.374344,85.792633,1529.144531
4151,115.12307,10528.40039,211.059174,1734.473755,0.82057,0.474406,3.621721,58.40625,62.375,50.397385,85.795059,1531.208252
4152,114.738838,10530.77832,211.066696,1734.989502,0.821823,0.472942,3.617613,58.40625,62.375,50.39307,85.774994,1528.986938
4153,115.143356,10529.12109,211.01236,1735.278076,0.82279,0.474093,3.623268,58.40625,62.375,50.392109,85.796165,1531.433594
4154,114.74453,10527.94336,211.18222,1734.915649,0.821117,0.474731,3.616399,58.40625,62.375,50.397182,85.568352,1529.048706
4155,114.915985,10528.04981,211.090118,1734.691284,0.820192,0.47475,3.616789,58.40625,62.375,50.402355,85.656273,1528.320801
4156,115.042793,10528.89844,211.007324,1735.298706,0.823012,0.474105,3.617311,58.40625,62.375,50.407772,85.566902,1530.678101
4157,115.018204,10529.08496,211.179245,1735.116699,0.824454,0.473587,3.618639,58.40625,62.375,50.404945,85.638634,1530.741211
4158,114.953552,10530.05371,211.08342,1734.856079,0.823619,0.473762,3.61476,58.40625,62.375,50.402611,85.491974,1527.135132
4159,115.038651,10529.19922,211.173889,1735.632202,0.818989,0.47435,3.611393,58.40625,62.375,50.429115,85.566071,1528.38147
4160,114.517403,10528.19922,211.045715,1735.210938,0.823203,0.474413,3.609224,58.40625,62.375,50.440018,85.642159,1528.030884
4161,115.154922,10531.8916,211.107605,1735.089355,0.820386,0.473749,3.602728,58.40625,62.375,50.461342,85.566933,1525.282227
4162,114.943672,10531.67969,211.080002,1735.482056,0.820499,0.473143,3.608343,58.40625,62.375,50.45808,85.496117,1528.41748
4163,115.117142,10529.10254,211.121979,1735.574951,0.818485,0.474008,3.603133,58.40625,62.375,50.465275,85.570457,1526.417358
4164,115.055809,10527.98731,211.102585,1735.469971,0.817799,0.472985,3.604477,58.40625,62.375,50.465439,85.491692,1525.422119
4165,114.723763,10529.36523,211.033997,1735.019531,0.820828,0.474151,3.61671,58.40625,62.375,50.469025,85.627762,1530.85376
4166,115.318611,10528.78125,211.059921,1735.21814,0.824397,0.473474,3.604447,58.40625,62.375,50.477612,85.566917,1527.810913
4167,114.890984,10528.14746,210.976166,1735.283936,0.823676,0.473102,3.615959,58.40625,62.375,50.481056,85.567825,1533.033447
4168,115.435959,10528.63477,211.107361,1735.400879,0.822808,0.473678,3.613158,58.40625,62.375,50.48513,85.643044,1531.290161
4169,115.004005,10529.33984,211.07196,1736.138428,0.822356,0.472575,3.600873,58.40625,62.375,50.494553,85.642159,1527.719971
4170,115.198708,10532.70606,211.033844,1735.696777,0.818851,0.472799,3.605071,58.40625,62.375,50.500378,85.580811,1529.340576
4171,114.842491,10528.96582,211.217468,1736.248779,0.823484,0.473091,3.598761,58.40625,62.375,50.503922,85.57193,1525.787842
4172,115.142166,10527.99512,211.205826,1735.65625,0.820292,0.474305,3.59104,58.40625,62.375,50.500729,85.717392,1522.205688
4173,114.669128,10528.25586,211.161346,1735.319946,0.821767,0.473045,3.597729,58.40625,62.375,50.49968,85.491707,1524.210693
4174,114.858421,10528.61914,211.082596,1735.621826,0.821397,0.473503,3.600456,58.40625,62.375,50.48666,85.549065,1526.543213
4175,115.414352,10529.11719,211.059235,1735.168457,0.825714,0.474119,3.601482,58.40625,62.375,50.478493,85.642159,1525.428223
4176,115.213135,10528.6416,210.988419,1734.704834,0.818457,0.473836,3.598625,58.40625,62.375,50.474068,85.642159,1523.852783
4177,115.121689,10529.06836,211.228989,1735.822144,0.821639,0.473712,3.596441,58.40625,62.375,50.467705,85.566925,1523.99292
4178,115.449425,10528.78711,211.0952,1735.696899,0.822019,0.47317,3.600936,58.40625,62.375,50.47261,85.491692,1525.282959
4179,115.248116,10529.74414,211.094437,1736.243164,0.822746,0.475553,3.591943,58.40625,62.375,50.486115,85.509613,1522.615601
4180,114.937576,10528.6084,211.053452,1735.726196,0.820541,0.474554,3.591183,58.40625,62.375,50.498188,85.571312,1523.401245
4181,115.31971,10528.45996,211.051804,1735.084106,0.823757,0.474158,3.588174,58.40625,62.375,50.498165,85.56337,1523.819702
4182,114.848953,10528.4209,211.120682,1734.582764,0.826873,0.474021,3.592363,58.40625,62.375,50.499531,85.623367,1523.465454
4183,114.830116,10528.4541,211.221909,1735.868408,0.826146,0.474376,3.594193,58.40625,62.375,50.502281,85.56752,1524.873413
4184,114.926178,10529.54004,211.129944,1735.529175,0.819214,0.473869,3.599253,58.40625,62.375,50.501373,85.567162,1525.419922
4185,114.999695,10530.49902,211.096909,1735.379517,0.825046,0.474336,3.593258,58.40625,62.375,50.498592,85.581047,1523.83606
4186,115.172012,10527.75586,211.033554,1734.170654,0.823631,0.473539,3.592097,58.40625,62.375,50.503551,85.495216,1524.58728
4187,114.460564,10529.29883,211.190582,1734.794434,0.824346,0.472672,3.595981,58.40625,62.375,50.505905,85.566925,1524.671387
4188,115.479141,10528.92481,211.196335,1734.914185,0.822425,0.472473,3.590425,58.40625,62.375,50.508331,85.506012,1523.92688
4189,115.102318,10528.18848,211.105896,1734.588013,0.81975,0.472516,3.589733,58.40625,62.375,50.50325,85.566925,1522.852417
4190,115.28215,10528.4502,211.095444,1735.881226,0.820931,0.472981,3.599132,58.40625,62.375,50.503902,85.703293,1528.338135
4191,115.173477,10528.79102,211.08963,1735.505615,0.821933,0.472036,3.604417,58.40625,62.375,50.501266,85.773827,1528.192261
4192,115.244339,10528.76465,211.051117,1734.099854,0.820622,0.472468,3.604431,58.40625,62.375,50.509132,85.568092,1528.322144
4193,114.849342,10529.79981,211.023834,1734.773315,0.823364,0.472232,3.602475,58.40625,62.375,50.522003,85.548409,1529.322144
4194,114.96637,10528.35254,211.059937,1734.651123,0.82197,0.47278,3.605254,58.40625,62.375,50.531567,85.565964,1529.58728
4195,115.205811,10528.59082,211.012253,1735.257324,0.820942,0.471874,3.596333,58.40625,62.375,50.544987,85.552467,1527.547729
4196,114.549606,10528.56152,211.065063,1734.429688,0.820965,0.472827,3.598354,58.40625,62.375,50.541851,85.581032,1528.548462
4197,114.811584,10529.89746,211.102676,1734.11499,0.820473,0.47258,3.596139,58.40625,62.375,50.536083,85.567802,1527.065918
4198,115.208923,10528.62793,211.068619,1734.125366,0.81371,0.471483,3.606684,58.40625,62.375,50.534454,85.646576,1530.748291
4199,115.492828,10528.55859,211.231094,1735.272827,0.815759,0.472121,3.603912,58.40625,62.375,50.514713,85.698593,1529.917969
4200,115.217537,10528.8584,211.193542,1734.349854,0.816138,0.470442,3.601151,58.40625,62.375,50.511108,85.787933,1527.865112
4201,114.991219,10528.41113,211.178345,1735.089844,0.81285,0.470892,3.600253,58.40625,62.375,50.501968,85.716278,1527.880127
4202,115.352165,10528.3916,211.143509,1735.102295,0.813789,0.470061,3.602941,58.40625,62.375,50.494003,85.49279,1528.308105
4203,115.166298,10528.86035,211.140228,1734.170898,0.818212,0.470955,3.603156,58.40625,62.375,50.489601,85.49617,1526.957397
4204,115.103607,10527.48242,211.094421,1734.875977,0.819035,0.470931,3.61261,58.40625,62.375,50.492218,85.566925,1530.966553
4205,114.99791,10527.50391,210.999298,1735.776367,0.818765,0.471841,3.605722,58.40625,62.375,50.498165,85.637672,1528.875122
4206,114.506355,10528.79102,211.028885,1734.80188,0.823274,0.471571,3.59501,58.40625,62.375,50.502384,85.64222,1525.023193
4207,115.181778,10529.40723,211.271042,1735.082153,0.821422,0.471579,3.603693,58.40625,62.375,50.492241,85.570457,1526.904663
4208,114.889366,10528.55078,211.13266,1736.023926,0.819938,0.473281,3.604512,58.40625,62.375,50.500648,85.566917,1526.143799
4209,114.808182,10528.73535,211.128647,1734.93396,0.818747,0.472617,3.599163,58.40625,62.375,50.499069,85.642113,1527.074097
4210,115.315529,10529.92285,211.143539,1735.068726,0.82002,0.471621,3.596696,58.40625,62.375,50.500015,85.49614,1525.879639
4211,115.095039,10529.23047,211.021667,1735.134644,0.817575,0.472484,3.610457,58.40625,62.375,50.500763,85.717323,1531.198486
4212,115.032326,10529.04297,211.129593,1735.217163,0.819441,0.471739,3.601167,58.40625,62.375,50.48362,85.642159,1526.991821
4213,115.294052,10529.17578,211.222092,1734.537231,0.821444,0.47224,3.606142,58.40625,62.375,50.481773,85.64222,1529.780396
4214,115.303719,10529.3584,211.015076,1734.727661,0.816898,0.472465,3.610811,58.40625,62.375,50.484875,85.645706,1529.729614
4215,114.822746,10528.40625,210.991821,1734.13855,0.818854,0.472747,3.606278,58.40625,62.375,50.48711,85.659798,1528.805664
4216,114.966896,10528.30078,211.073334,1735.006836,0.819773,0.473116,3.613014,58.40625,62.375,50.48106,85.567825,1531.443115
4217,114.853714,10529.25098,211.219818,1734.891846,0.821141,0.472514,3.605388,58.40625,62.375,50.470238,85.62365,1525.752686
4218,115.416649,10528.38281,211.126755,1735.414795,0.821564,0.472664,3.60856,58.40625,62.375,50.469933,85.515198,1528.042847
4219,115.07531,10528.94043,211.107986,1734.839111,0.82109,0.472424,3.596857,58.40625,62.375,50.477394,85.637733,1527.488525
4220,115.09742,10528.66504,211.034393,1734.935181,0.818889,0.473177,3.608951,58.40625,62.375,50.467857,85.642181,1529.634644
4221,115.147362,10527.87012,211.056274,1734.053101,0.822211,0.472258,3.610851,58.40625,62.375,50.468246,85.641541,1528.731934
4222,114.568405,10529.06836,211.199341,1734.806152,0.82083,0.472922,3.614876,58.40625,62.375,50.467583,85.566925,1531.401001
4223,114.73011,10528.33496,211.064728,1734.417969,0.820037,0.472034,3.610587,58.40625,62.375,50.464371,85.566917,1528.719238
4224,115.296188,10529.55273,211.018143,1734.974243,0.821264,0.472542,3.610377,58.40625,62.375,50.450943,85.566925,1529.356323
4225,114.975769,10528.29102,211.015152,1734.670166,0.821884,0.47301,3.611937,58.40625,62.375,50.444901,85.544586,1526.931763
4226,114.72168,10530.10645,211.009079,1735.477051,0.822233,0.471861,3.608363,58.40625,62.375,50.433346,85.637741,1526.838989
4227,115.394852,10530.83789,211.123688,1735.001831,0.824067,0.472452,3.610105,58.40625,62.375,50.433727,85.509544,1527.620728
4228,115.008186,10528.61621,211.175568,1734.736206,0.825669,0.472256,3.61085,58.40625,62.375,50.432877,85.721825,1529.213135
4229,115.62384,10528.89746,211.29068,1734.890259,0.823464,0.471626,3.611087,58.40625,62.375,50.436501,85.637474,1526.925171
4230,115.017784,10528.46777,211.108597,1734.703613,0.825946,0.472409,3.605428,58.40625,62.375,50.440014,85.603363,1527.592163
4231,114.683495,10528.72754,210.964783,1734.713379,0.822889,0.473379,3.610156,58.40625,62.375,50.449417,85.623352,1528.03125
4232,115.394913,10530.75781,211.024536,1734.568237,0.820278,0.473526,3.6136,58.40625,62.375,50.446743,85.699989,1530.25415
4233,115.119354,10528.59961,211.067307,1734.704224,0.824248,0.473338,3.61317,58.40625,62.375,50.444168,85.85347,1529.966797
4234,115.138802,10528.375,211.20816,1734.203247,0.823648,0.473732,3.609991,58.40625,62.375,50.448124,85.802048,1527.627441
4235,115.374756,10529.06152,211.195297,1734.765259,0.825312,0.473785,3.612468,58.40625,62.375,50.445717,85.567146,1530.348145
4236,114.742744,10529.21289,211.136215,1734.399658,0.824686,0.474594,3.602914,58.40625,62.375,50.456215,85.642303,1528.500244
4237,115.291199,10528.33106,211.068802,1735.044678,0.822888,0.473914,3.609257,58.40625,62.375,50.455875,85.581322,1529.183472
4238,115.106789,10529.21484,211.027466,1734.440186,0.818686,0.473834,3.614261,58.40625,62.375,50.460815,85.642151,1529.514282
4239,115.607529,10529.38379,211.005493,1734.683105,0.82312,0.473141,3.607879,58.40625,62.375,50.458229,85.641884,1528.980103
4240,115.35598,10528.92773,211.083435,1734.251709,0.821917,0.473487,3.613334,58.40625,62.375,50.457115,85.811218,1528.937622
4241,114.900299,10528.54883,211.048828,1735.011719,0.820798,0.474322,3.621922,58.40625,62.375,50.44981,85.7174,1533.247803
4242,115.335594,10529.17578,211.194687,1734.355347,0.82197,0.473034,3.615959,58.40625,62.375,50.446789,85.571556,1531.186157
4243,115.023567,10529.75488,211.251236,1734.835327,0.824622,0.473311,3.613905,58.40625,62.375,50.459206,85.717171,1531.076782
4244,115.306023,10529.44238,211.065094,1734.942017,0.826018,0.473201,3.620407,58.40625,62.375,50.45837,85.637459,1531.4375
4245,115.06617,10529.09863,211.197464,1734.943604,0.826782,0.473837,3.61591,58.40625,62.375,50.458755,85.603584,1531.818115
4246,115.106789,10529.14453,211.038071,1734.752197,0.823809,0.476479,3.619544,58.40625,62.375,50.474762,85.642433,1532.737793
4247,114.71389,10528.9502,211.084824,1734.589111,0.823451,0.474704,3.621531,58.40625,62.375,50.483871,85.7174,1533.363281
4248,115.306511,10528.37012,211.142639,1735.05542,0.819877,0.474165,3.625127,58.40625,62.375,50.499249,85.646866,1537.493042
4249,115.001396,10529.06543,211.054459,1734.599121,0.818031,0.47398,3.618144,58.40625,62.375,50.496929,85.720039,1532.322266
4250,114.874046,10529.17383,211.018326,1734.347168,0.818888,0.473527,3.619145,58.40625,62.375,50.497833,85.660606,1534.398193
4251,115.495293,10528.33398,211.046249,1734.218262,0.822869,0.473232,3.616258,58.40625,62.375,50.497471,85.660912,1534.255493
4252,115.040237,10529.35156,211.21199,1734.727295,0.820802,0.472147,3.618955,58.40625,62.375,50.502274,85.628059,1534.950928
4253,115.392914,10531.30273,211.171341,1734.88623,0.822151,0.47315,3.61456,58.40625,62.375,50.509029,85.641998,1533.703857
4254,115.340607,10529.36231,210.997849,1734.8927,0.825189,0.472901,3.623887,58.40625,62.375,50.507702,85.643036,1537.670044
4255,115.115822,10529.22363,211.210251,1735.211548,0.821557,0.471985,3.617751,58.40625,62.375,50.511009,85.641068,1534.426514
4256,115.456963,10529.16992,211.076248,1735.144653,0.820832,0.473173,3.61581,58.40625,62.375,50.51601,85.49614,1533.816406
4257,114.824501,10528.81152,211.216507,1735.102051,0.824535,0.472251,3.610052,58.40625,62.375,50.520142,85.642136,1532.185547
4258,115.105507,10529.13281,211.089752,1735.050659,0.824618,0.471838,3.616051,58.40625,62.375,50.530762,85.58329,1534.887451
4259,115.056702,10528.99902,211.078262,1734.624512,0.826235,0.472427,3.61857,58.40625,62.375,50.535255,85.496445,1537.042114
4260,115.221306,10528.56152,211.070679,1734.975952,0.825502,0.473445,3.617175,58.40625,62.375,50.532379,85.637741,1538.087646
4261,115.325592,10529.23828,211.174713,1735.328491,0.820639,0.472889,3.61774,58.40625,62.375,50.532684,85.660751,1535.313477
4262,115.306671,10529.13477,211.086136,1735.187378,0.818412,0.473396,3.618464,58.40625,62.375,50.540382,85.642113,1536.466309
4263,115.183105,10529.02344,210.990997,1735.197144,0.824408,0.474512,3.613605,58.40625,62.375,50.538395,85.702187,1533.450684
4264,115.553421,10529.76758,211.081284,1734.657227,0.825936,0.473591,3.615427,58.40625,62.375,50.549824,85.565804,1534.878296
4265,115.101669,10529.21484,211.128998,1734.968872,0.815696,0.471069,3.623613,58.40625,62.375,50.549721,85.868019,1538.026001
4266,115.198982,10529.77734,211.131607,1734.792358,0.821902,0.47198,3.596611,58.40625,62.375,50.552711,85.867813,1529.84021
4267,115.349388,10529.63672,211.113342,1735.155273,0.823581,0.472276,3.617529,58.40625,62.375,50.560501,85.85376,1538.416138
4268,115.242264,10529.37207,211.10434,1735.078125,0.823904,0.472979,3.608366,58.40625,62.375,50.573429,85.789368,1534.960327
4269,115.36924,10529.40527,211.059204,1735.218872,0.826808,0.472459,3.610259,58.40625,62.375,50.590668,85.645966,1535.869873
4270,114.765038,10529.77734,211.08194,1734.70752,0.823416,0.471652,3.610898,58.40625,62.375,50.603737,85.717751,1536.319214
4271,115.101654,10529.21777,211.162323,1735.243774,0.823764,0.472732,3.610421,58.40625,62.375,50.613644,85.571335,1536.657715
4272,115.372696,10529.3916,211.252136,1734.993652,0.826047,0.472286,3.603216,58.40625,62.375,50.621761,85.640999,1532.09375
4273,115.181686,10529.05078,211.075867,1735.300781,0.821165,0.472408,3.610059,58.40625,62.375,50.631725,85.566925,1536.509277
4274,115.103279,10529.28027,211.098709,1734.68457,0.823281,0.472463,3.600372,58.40625,62.375,50.64381,85.496384,1534.652344
4275,115.172394,10529.48633,211.134399,1734.990356,0.824994,0.473069,3.601003,58.40625,62.375,50.654919,85.492569,1536.97998
4276,115.301979,10529.41016,211.050735,1735.384033,0.820039,0.47346,3.598114,58.40625,62.375,50.656307,85.58567,1533.672241
4277,115.310814,10529.63867,211.064301,1734.959473,0.823865,0.474103,3.591946,58.40625,62.375,50.669674,85.72908,1531.871948
4278,115.222488,10529.41113,211.013168,1734.819214,0.822101,0.473919,3.596553,58.40625,62.375,50.679218,85.643333,1534.566162
4279,115.563301,10529.28223,211.122849,1735.442139,0.822551,0.472223,3.598325,58.40625,62.375,50.685604,85.71389,1535.078735
4280,115.630188,10528.83106,211.042252,1734.973389,0.824756,0.473339,3.59548,58.40625,62.375,50.691593,85.792633,1535.0802
4281,115.12072,10529.26856,211.076706,1734.974487,0.823699,0.473108,3.593892,58.40625,62.375,50.700329,85.849144,1534.27002
4282,114.982658,10529.16992,211.176422,1734.904785,0.821686,0.47351,3.5926,58.40625,62.375,50.717209,85.652756,1535.283813
4283,115.276634,10529.16406,211.08963,1734.935913,0.816791,0.47194,3.592327,58.40625,62.375,50.717087,85.567802,1533.659058
4284,115.400253,10528.70117,211.023026,1734.704346,0.823448,0.473165,3.602786,58.40625,62.375,50.715107,85.66098,1538.741821
4285,114.731819,10529.36035,211.226227,1735.400757,0.828119,0.472573,3.586146,58.40625,62.375,50.731236,85.717392,1532.268433
4286,115.026321,10529.32715,211.046112,1735.436279,0.81976,0.472307,3.598013,58.40625,62.375,50.733707,85.943092,1535.692993
4287,114.996521,10529.24023,211.126511,1734.848389,0.82214,0.472893,3.599199,58.40625,62.375,50.741623,85.86322,1537.731323
4288,115.134064,10528.69043,211.161972,1734.841431,0.819439,0.472547,3.589419,58.40625,62.375,50.748146,85.864052,1532.940308
4289,114.674675,10529.55957,211.136108,1735.21875,0.81952,0.471106,3.594603,58.40625,62.375,50.753315,85.866982,1535.326294
